date,location,lat,lon,rainfall_mm,humidity_pct,solar_radiation_wm2,temp_c,temp_max_c,temp_min_c,wind_speed_10m_mps,cloud_cover_pct
2024-08-10,active_pit,-0.47,117.13,1.49,89.2,17.84,26.38,30.42,22.86,0.53,92.22
2024-08-11,active_pit,-0.47,117.13,1.95,89.67,11.1,26.59,30.25,24.16,0.91,80.66
2024-08-12,active_pit,-0.47,117.13,2.86,89.55,18.37,26.54,30.34,23.61,0.82,65.72
2024-08-13,active_pit,-0.47,117.13,6.59,93.46,9.88,26.01,28.53,23.98,0.64,89.51
2024-08-14,active_pit,-0.47,117.13,7.24,92.37,18.07,26.25,29.2,23.88,0.58,67.71
2024-08-15,active_pit,-0.47,117.13,23.38,94.61,9.2,25.88,28.2,23.74,0.64,76.45
2024-08-16,active_pit,-0.47,117.13,3.3,89.82,19.2,26.69,30.62,23.55,0.66,56.05
2024-08-17,active_pit,-0.47,117.13,14.46,91.31,15.01,26.72,30.12,24.02,0.64,72.83
2024-08-18,active_pit,-0.47,117.13,9.83,94.45,15.95,26.05,28.92,24.05,0.73,66.34
2024-08-19,active_pit,-0.47,117.13,18.94,94.62,8.19,26.14,28.83,24.09,0.69,84.1
2024-08-20,active_pit,-0.47,117.13,20.0,95.24,9.68,26.0,28.7,24.07,0.6,97.37
2024-08-21,active_pit,-0.47,117.13,4.78,93.94,12.41,25.83,28.03,23.93,0.49,96.36
2024-08-22,active_pit,-0.47,117.13,4.52,95.36,6.03,24.98,26.66,23.54,0.76,99.81
2024-08-23,active_pit,-0.47,117.13,0.34,90.36,17.39,25.58,29.39,22.76,0.7,87.09
2024-08-24,active_pit,-0.47,117.13,4.21,92.65,8.32,25.8,28.4,23.56,0.77,91.59
2024-08-25,active_pit,-0.47,117.13,7.0,95.45,14.12,25.27,27.41,23.6,0.75,89.15
2024-08-26,active_pit,-0.47,117.13,14.82,94.41,11.78,25.98,28.88,23.63,0.78,93.38
2024-08-27,active_pit,-0.47,117.13,42.43,95.32,14.71,25.57,28.21,24.12,0.79,88.31
2024-08-28,active_pit,-0.47,117.13,13.03,94.14,18.47,25.63,28.68,23.31,0.64,84.69
2024-08-29,active_pit,-0.47,117.13,9.97,94.45,15.33,26.01,28.89,23.85,0.59,92.98
2024-08-30,active_pit,-0.47,117.13,13.77,93.69,15.77,25.34,27.48,23.51,0.66,95.43
2024-08-31,active_pit,-0.47,117.13,3.95,90.29,20.94,26.31,30.2,22.85,0.76,87.86
2024-09-01,active_pit,-0.47,117.13,3.71,92.08,14.74,26.26,29.18,24.08,0.74,92.8
2024-09-02,active_pit,-0.47,117.13,0.98,92.15,21.66,26.17,28.96,23.83,0.92,63.3
2024-09-03,active_pit,-0.47,117.13,0.14,88.92,20.86,26.66,30.38,23.31,0.62,72.05
2024-09-04,active_pit,-0.47,117.13,2.9,90.35,21.56,26.78,29.76,24.28,0.58,76.31
2024-09-05,active_pit,-0.47,117.13,22.49,94.25,17.73,26.43,29.32,24.23,0.8,84.7
2024-09-06,active_pit,-0.47,117.13,10.66,94.39,19.97,26.03,28.24,24.44,0.76,74.84
2024-09-07,active_pit,-0.47,117.13,1.13,91.59,18.67,26.46,29.73,23.87,0.78,72.53
2024-09-08,active_pit,-0.47,117.13,1.4,90.53,18.52,26.87,29.89,24.35,0.58,73.74
2024-09-09,active_pit,-0.47,117.13,2.67,92.19,16.04,26.36,28.92,24.42,0.63,85.97
2024-09-10,active_pit,-0.47,117.13,0.54,89.85,19.35,26.51,29.78,23.88,0.75,69.26
2024-09-11,active_pit,-0.47,117.13,0.01,88.44,23.73,26.36,30.09,23.96,0.91,39.33
2024-09-12,active_pit,-0.47,117.13,0.0,87.78,23.79,25.86,30.02,22.57,0.89,64.69
2024-09-13,active_pit,-0.47,117.13,0.0,87.33,23.45,25.9,29.9,22.72,0.98,63.73
2024-09-14,active_pit,-0.47,117.13,0.0,87.14,20.66,25.61,30.07,22.13,0.97,93.67
2024-09-15,active_pit,-0.47,117.13,0.0,86.63,21.46,25.79,30.23,22.27,0.86,74.56
2024-09-16,active_pit,-0.47,117.13,0.0,86.96,20.97,25.98,30.14,22.5,0.89,80.91
2024-09-17,active_pit,-0.47,117.13,0.0,87.19,22.47,26.49,30.54,23.16,0.93,78.74
2024-09-18,active_pit,-0.47,117.13,1.32,88.87,18.83,26.51,30.28,23.31,0.84,90.3
2024-09-19,active_pit,-0.47,117.13,0.07,87.83,19.78,26.8,30.84,23.36,0.64,89.36
2024-09-20,active_pit,-0.47,117.13,0.41,90.29,20.73,26.28,29.08,23.74,0.6,86.32
2024-09-21,active_pit,-0.47,117.13,0.41,90.69,14.2,25.98,28.69,23.83,0.59,95.9
2024-09-22,active_pit,-0.47,117.13,0.31,87.37,23.12,26.83,31.08,22.79,0.76,57.26
2024-09-23,active_pit,-0.47,117.13,0.18,86.72,23.59,26.81,30.19,23.45,0.75,56.34
2024-09-24,active_pit,-0.47,117.13,2.92,87.54,23.2,26.94,31.1,23.19,0.73,51.74
2024-09-25,active_pit,-0.47,117.13,2.6,87.35,12.54,27.39,31.14,24.22,0.47,95.72
2024-09-26,active_pit,-0.47,117.13,11.38,91.59,18.92,26.84,29.54,25.0,0.6,86.39
2024-09-27,active_pit,-0.47,117.13,16.38,94.02,10.68,25.99,27.59,24.73,0.54,89.43
2024-09-28,active_pit,-0.47,117.13,1.96,87.59,22.92,26.66,30.63,23.93,0.63,63.69
2024-09-29,active_pit,-0.47,117.13,36.78,93.38,20.13,25.76,27.45,23.98,0.64,79.58
2024-09-30,active_pit,-0.47,117.13,13.86,92.72,11.58,26.21,29.39,23.83,0.8,98.72
2024-10-01,active_pit,-0.47,117.13,16.08,94.95,19.81,25.47,27.41,24.06,0.77,80.32
2024-10-02,active_pit,-0.47,117.13,11.01,89.37,13.3,25.92,29.12,23.04,0.74,93.82
2024-10-03,active_pit,-0.47,117.13,1.52,85.61,8.4,26.56,30.3,23.75,0.64,99.21
2024-10-04,active_pit,-0.47,117.13,5.2,87.31,21.41,26.79,31.02,23.19,0.56,69.43
2024-10-05,active_pit,-0.47,117.13,2.6,89.75,20.63,26.82,30.48,23.94,0.63,74.92
2024-10-06,active_pit,-0.47,117.13,8.15,94.67,19.06,26.15,28.05,24.4,0.57,68.59
2024-10-07,active_pit,-0.47,117.13,42.77,91.57,15.16,26.45,30.02,23.29,0.78,85.74
2024-10-08,active_pit,-0.47,117.13,15.94,92.59,12.15,26.13,28.77,23.98,0.69,98.68
2024-10-09,active_pit,-0.47,117.13,9.22,92.57,22.57,26.45,29.74,24.12,0.48,47.5
2024-10-10,active_pit,-0.47,117.13,5.14,93.53,14.01,25.9,28.24,23.88,0.55,81.5
2024-10-11,active_pit,-0.47,117.13,45.83,90.46,20.88,26.71,29.79,23.66,0.7,63.94
2024-10-12,active_pit,-0.47,117.13,4.7,89.58,20.86,26.97,30.53,23.79,0.77,69.72
2024-10-13,active_pit,-0.47,117.13,2.11,92.85,13.22,26.61,29.16,24.64,0.68,86.85
2024-10-14,active_pit,-0.47,117.13,2.68,89.72,13.97,26.2,29.25,23.69,0.47,98.01
2024-10-15,active_pit,-0.47,117.13,1.27,90.7,19.68,26.36,29.74,23.95,0.65,82.68
2024-10-16,active_pit,-0.47,117.13,9.55,93.03,16.51,25.8,28.22,23.92,0.57,88.82
2024-10-17,active_pit,-0.47,117.13,11.0,92.69,15.39,25.8,28.54,23.69,0.56,98.87
2024-10-18,active_pit,-0.47,117.13,1.49,92.48,12.37,25.26,27.94,23.4,0.67,98.81
2024-10-19,active_pit,-0.47,117.13,0.36,87.07,19.9,26.63,30.71,23.13,0.61,88.18
2024-10-20,active_pit,-0.47,117.13,0.59,87.99,21.07,26.69,29.83,23.98,0.68,85.33
2024-10-21,active_pit,-0.47,117.13,8.04,94.01,5.75,25.29,27.51,23.54,0.85,98.55
2024-10-22,active_pit,-0.47,117.13,3.6,91.6,19.93,26.12,29.76,23.05,0.8,97.67
2024-10-23,active_pit,-0.47,117.13,3.14,92.47,18.6,26.48,29.34,24.5,0.82,92.01
2024-10-24,active_pit,-0.47,117.13,0.07,92.39,21.77,26.59,29.61,24.45,0.75,90.38
2024-10-25,active_pit,-0.47,117.13,4.35,91.68,18.82,26.55,29.26,24.48,0.92,96.23
2024-10-26,active_pit,-0.47,117.13,1.02,91.2,21.23,26.54,29.91,24.5,0.93,71.38
2024-10-27,active_pit,-0.47,117.13,0.34,91.9,15.46,26.32,28.99,23.74,0.73,87.17
2024-10-28,active_pit,-0.47,117.13,0.03,90.16,23.95,26.53,30.12,23.74,0.74,40.62
2024-10-29,active_pit,-0.47,117.13,0.05,91.21,19.95,26.71,29.67,24.02,0.71,56.28
2024-10-30,active_pit,-0.47,117.13,0.08,90.16,22.72,26.79,30.26,24.19,0.68,59.41
2024-10-31,active_pit,-0.47,117.13,10.36,92.12,17.65,26.73,29.51,24.6,0.7,97.9
2024-11-01,active_pit,-0.47,117.13,14.41,93.98,12.75,25.89,28.21,24.28,0.78,98.01
2024-11-02,active_pit,-0.47,117.13,8.45,86.93,21.39,26.62,30.71,23.38,0.62,84.12
2024-11-03,active_pit,-0.47,117.13,6.58,90.85,14.0,26.51,29.53,24.28,0.8,90.49
2024-11-04,active_pit,-0.47,117.13,0.31,89.66,20.75,26.2,29.33,23.94,0.64,67.02
2024-11-05,active_pit,-0.47,117.13,0.06,89.46,20.74,26.45,29.98,23.73,0.71,89.7
2024-11-06,active_pit,-0.47,117.13,0.02,86.96,15.23,26.93,30.43,23.71,0.58,95.09
2024-11-07,active_pit,-0.47,117.13,0.12,84.27,15.01,27.65,30.97,24.56,0.46,75.34
2024-11-08,active_pit,-0.47,117.13,1.56,88.93,22.17,27.07,30.32,24.38,0.64,44.22
2024-11-09,active_pit,-0.47,117.13,0.28,91.05,16.66,26.62,29.64,23.9,0.6,82.93
2024-11-10,active_pit,-0.47,117.13,1.73,92.75,15.65,26.57,28.84,24.67,0.67,82.71
2024-11-11,active_pit,-0.47,117.13,1.06,91.32,10.44,26.24,29.03,23.97,0.6,94.32
2024-11-12,active_pit,-0.47,117.13,0.1,89.78,20.52,26.43,29.4,23.91,0.73,71.8
2024-11-13,active_pit,-0.47,117.13,0.2,87.29,20.86,27.1,31.1,24.12,0.68,56.56
2024-11-14,active_pit,-0.47,117.13,5.19,90.81,18.08,26.53,29.03,24.31,0.68,72.45
2024-11-15,active_pit,-0.47,117.13,6.46,92.96,20.5,26.38,28.95,24.16,0.81,66.72
2024-11-16,active_pit,-0.47,117.13,0.84,91.73,18.95,26.42,29.4,23.86,0.71,90.66
2024-11-17,active_pit,-0.47,117.13,0.28,91.58,15.86,26.29,29.48,24.13,0.8,87.51
2024-11-18,active_pit,-0.47,117.13,9.29,93.1,19.67,26.05,28.96,23.34,0.84,81.75
2024-11-19,active_pit,-0.47,117.13,8.69,95.31,14.52,25.84,27.79,24.19,0.73,95.08
2024-11-20,active_pit,-0.47,117.13,5.94,94.49,13.61,26.08,28.93,24.15,0.76,89.44
2024-11-21,active_pit,-0.47,117.13,1.15,90.74,20.31,26.47,29.83,23.84,0.72,89.01
2024-11-22,active_pit,-0.47,117.13,3.49,90.92,17.39,26.84,30.3,24.24,0.69,90.37
2024-11-23,active_pit,-0.47,117.13,4.97,92.13,8.05,26.29,29.12,24.29,0.55,98.95
2024-11-24,active_pit,-0.47,117.13,3.35,91.86,18.83,26.43,29.31,24.39,0.75,99.36
2024-11-25,active_pit,-0.47,117.13,6.4,93.46,10.24,26.02,28.6,24.3,0.77,97.47
2024-11-26,active_pit,-0.47,117.13,0.7,90.66,18.46,26.24,29.74,23.26,0.91,95.28
2024-11-27,active_pit,-0.47,117.13,6.96,91.23,20.47,26.22,28.55,23.94,0.73,64.54
2024-11-28,active_pit,-0.47,117.13,7.29,90.7,16.0,26.35,29.19,23.84,0.64,94.11
2024-11-29,active_pit,-0.47,117.13,1.5,90.61,16.94,26.62,29.67,24.02,0.78,92.6
2024-11-30,active_pit,-0.47,117.13,34.57,94.41,12.06,26.54,28.95,24.51,0.71,97.62
2024-12-01,active_pit,-0.47,117.13,7.99,93.25,6.76,25.99,28.3,24.44,0.67,99.55
2024-12-02,active_pit,-0.47,117.13,0.36,91.18,19.14,26.43,29.61,23.98,0.71,93.61
2024-12-03,active_pit,-0.47,117.13,7.8,93.13,10.58,26.56,28.85,24.53,0.53,98.28
2024-12-04,active_pit,-0.47,117.13,4.72,91.64,12.73,26.34,29.14,23.97,0.61,99.6
2024-12-05,active_pit,-0.47,117.13,5.61,92.39,7.62,26.29,28.95,24.38,0.76,99.7
2024-12-06,active_pit,-0.47,117.13,33.58,92.33,18.41,26.16,28.95,23.64,0.62,89.66
2024-12-07,active_pit,-0.47,117.13,34.42,91.25,17.57,26.32,29.26,24.29,0.77,96.85
2024-12-08,active_pit,-0.47,117.13,0.05,89.31,14.33,27.06,29.95,24.4,0.64,98.74
2024-12-09,active_pit,-0.47,117.13,0.3,91.5,18.16,26.89,29.84,24.32,0.77,97.94
2024-12-10,active_pit,-0.47,117.13,1.22,92.14,15.99,26.74,29.32,25.08,0.61,99.11
2024-12-11,active_pit,-0.47,117.13,9.63,92.43,12.68,26.72,29.31,24.94,0.53,96.81
2024-12-12,active_pit,-0.47,117.13,36.2,96.89,10.94,26.13,27.69,24.93,0.66,98.8
2024-12-13,active_pit,-0.47,117.13,4.29,92.36,12.6,26.34,29.34,24.09,0.64,97.57
2024-12-14,active_pit,-0.47,117.13,3.62,93.93,16.71,25.98,27.67,24.57,0.69,96.61
2024-12-15,active_pit,-0.47,117.13,2.9,94.58,10.91,25.58,27.99,24.02,0.64,99.59
2024-12-16,active_pit,-0.47,117.13,14.45,93.68,6.0,25.86,28.45,23.98,0.78,96.2
2024-12-17,active_pit,-0.47,117.13,17.62,90.81,20.4,26.59,29.65,24.33,0.61,79.67
2024-12-18,active_pit,-0.47,117.13,6.31,92.51,18.33,26.78,29.51,24.17,0.66,92.75
2024-12-19,active_pit,-0.47,117.13,2.49,94.41,17.03,26.4,28.62,24.69,0.75,92.48
2024-12-20,active_pit,-0.47,117.13,19.15,95.85,17.36,25.93,27.31,24.23,0.62,97.74
2024-12-21,active_pit,-0.47,117.13,40.96,94.29,18.42,26.5,29.46,23.93,0.71,98.56
2024-12-22,active_pit,-0.47,117.13,41.23,95.62,14.95,26.29,28.21,24.87,0.71,99.39
2024-12-23,active_pit,-0.47,117.13,5.66,91.88,14.41,26.36,29.69,23.76,0.73,98.78
2024-12-24,active_pit,-0.47,117.13,7.0,93.42,17.33,26.41,28.77,24.39,0.69,98.9
2024-12-25,active_pit,-0.47,117.13,1.25,90.4,11.37,26.2,28.6,24.14,0.63,99.03
2024-12-26,active_pit,-0.47,117.13,1.53,92.55,14.14,25.65,27.62,23.77,0.79,99.7
2024-12-27,active_pit,-0.47,117.13,0.36,89.39,11.65,26.45,29.05,23.77,0.65,99.64
2024-12-28,active_pit,-0.47,117.13,5.11,89.26,19.4,26.73,29.59,24.32,0.63,96.49
2024-12-29,active_pit,-0.47,117.13,5.6,93.84,15.04,25.99,28.22,24.58,0.68,94.92
2024-12-30,active_pit,-0.47,117.13,2.28,92.3,14.69,26.48,29.94,23.74,0.67,85.24
2024-12-31,active_pit,-0.47,117.13,8.81,95.08,11.24,25.48,27.92,23.78,0.79,98.22
2025-01-01,active_pit,-0.47,117.13,8.36,93.32,17.66,25.75,28.59,23.86,0.52,94.35
2025-01-02,active_pit,-0.47,117.13,20.26,95.31,3.98,25.67,28.13,23.74,0.63,99.45
2025-01-03,active_pit,-0.47,117.13,6.89,92.89,16.04,26.24,29.13,24.2,0.6,98.37
2025-01-04,active_pit,-0.47,117.13,5.46,91.51,8.12,26.26,28.78,24.35,0.75,97.94
2025-01-05,active_pit,-0.47,117.13,1.76,90.8,17.16,25.91,28.34,23.76,0.57,87.5
2025-01-06,active_pit,-0.47,117.13,0.4,88.71,19.9,26.28,30.0,23.01,0.62,67.62
2025-01-07,active_pit,-0.47,117.13,1.76,90.38,16.45,26.85,30.29,23.55,0.59,80.87
2025-01-08,active_pit,-0.47,117.13,15.43,96.3,4.47,25.67,27.41,24.29,0.55,98.56
2025-01-09,active_pit,-0.47,117.13,1.55,90.04,14.92,26.33,29.43,23.49,0.49,88.87
2025-01-10,active_pit,-0.47,117.13,11.09,93.79,20.21,26.13,28.94,24.12,0.64,81.43
2025-01-11,active_pit,-0.47,117.13,5.67,90.63,18.81,26.54,29.35,24.58,0.64,87.74
2025-01-12,active_pit,-0.47,117.13,4.8,92.73,19.53,25.88,27.94,24.32,0.66,90.8
2025-01-13,active_pit,-0.47,117.13,8.33,92.86,6.28,26.03,29.24,23.64,0.5,99.19
2025-01-14,active_pit,-0.47,117.13,31.01,92.05,18.56,26.0,28.32,23.98,0.66,87.56
2025-01-15,active_pit,-0.47,117.13,12.67,92.35,13.21,25.79,28.74,23.57,0.74,99.48
2025-01-16,active_pit,-0.47,117.13,3.52,90.7,20.59,25.8,28.77,23.17,0.66,97.08
2025-01-17,active_pit,-0.47,117.13,2.43,93.82,19.41,25.7,28.11,23.93,0.66,95.12
2025-01-18,active_pit,-0.47,117.13,1.22,92.16,18.95,25.69,27.84,23.53,0.74,95.19
2025-01-19,active_pit,-0.47,117.13,26.43,93.17,20.03,25.3,28.31,23.39,0.66,92.1
2025-01-20,active_pit,-0.47,117.13,15.48,95.08,18.16,25.11,28.01,23.15,0.53,99.15
2025-01-21,active_pit,-0.47,117.13,13.13,93.8,17.79,25.77,28.56,23.6,0.81,95.8
2025-01-22,active_pit,-0.47,117.13,7.14,93.47,10.92,25.51,28.45,23.39,0.72,99.76
2025-01-23,active_pit,-0.47,117.13,15.53,93.47,16.1,25.76,28.3,23.62,0.53,97.13
2025-01-24,active_pit,-0.47,117.13,19.44,94.41,14.19,25.21,26.91,24.02,0.55,98.71
2025-01-25,active_pit,-0.47,117.13,1.71,92.55,20.18,25.55,28.6,23.21,0.75,86.74
2025-01-26,active_pit,-0.47,117.13,121.95,94.16,3.69,25.39,27.77,23.85,0.7,99.19
2025-01-27,active_pit,-0.47,117.13,41.31,90.63,20.02,25.76,29.21,22.73,0.71,94.97
2025-01-28,active_pit,-0.47,117.13,13.09,92.06,10.77,25.88,28.84,23.63,0.63,98.93
2025-01-29,active_pit,-0.47,117.13,15.7,96.67,7.42,25.15,26.79,23.7,0.57,99.16
2025-01-30,active_pit,-0.47,117.13,6.98,94.81,8.64,24.93,27.7,23.11,0.56,99.25
2025-01-31,active_pit,-0.47,117.13,10.2,92.52,17.43,25.82,29.58,22.99,0.53,99.07
2025-02-01,active_pit,-0.47,117.13,19.75,93.89,12.01,25.09,27.04,23.68,0.62,99.64
2025-02-02,active_pit,-0.47,117.13,0.03,87.19,19.88,25.58,29.49,22.19,0.59,96.4
2025-02-03,active_pit,-0.47,117.13,0.27,88.06,18.52,26.52,30.19,22.54,0.69,87.57
2025-02-04,active_pit,-0.47,117.13,0.52,91.01,18.24,26.16,28.55,24.63,0.49,99.1
2025-02-05,active_pit,-0.47,117.13,2.72,90.76,21.52,25.89,28.58,23.21,0.61,89.96
2025-02-06,active_pit,-0.47,117.13,2.61,91.89,7.77,25.99,29.19,23.47,0.54,99.7
2025-02-07,active_pit,-0.47,117.13,4.3,94.82,14.76,25.52,27.65,23.87,0.7,99.45
2025-02-08,active_pit,-0.47,117.13,18.14,94.0,18.18,26.03,28.66,23.54,0.7,94.03
2025-02-09,active_pit,-0.47,117.13,8.04,94.34,12.37,25.93,28.15,24.06,0.75,99.47
2025-02-10,active_pit,-0.47,117.13,13.98,93.06,17.36,26.19,28.72,24.11,0.76,97.1
2025-02-11,active_pit,-0.47,117.13,20.0,92.0,12.86,26.39,28.28,24.71,0.48,98.8
2025-02-12,active_pit,-0.47,117.13,2.94,92.99,14.61,25.79,28.13,23.65,0.69,99.6
2025-02-13,active_pit,-0.47,117.13,1.72,91.69,13.37,26.05,29.48,23.46,0.75,99.41
2025-02-14,active_pit,-0.47,117.13,0.34,91.06,18.25,26.31,29.48,23.61,0.82,99.28
2025-02-15,active_pit,-0.47,117.13,5.13,92.44,21.38,26.56,29.79,24.1,0.77,94.82
2025-02-16,active_pit,-0.47,117.13,9.82,94.44,19.78,26.01,28.2,24.4,0.61,94.43
2025-02-17,active_pit,-0.47,117.13,7.72,91.89,15.54,25.74,28.76,23.94,0.76,99.15
2025-02-18,active_pit,-0.47,117.13,12.43,90.81,8.64,25.37,28.85,22.55,0.6,99.72
2025-02-19,active_pit,-0.47,117.13,25.57,92.25,22.21,25.56,27.83,23.57,0.58,82.04
2025-02-20,active_pit,-0.47,117.13,9.53,91.17,8.77,25.89,29.08,23.55,0.67,99.56
2025-02-21,active_pit,-0.47,117.13,4.07,95.88,20.05,25.45,26.95,23.89,0.49,92.15
2025-02-22,active_pit,-0.47,117.13,1.13,91.68,11.17,25.85,28.82,23.61,0.64,98.32
2025-02-23,active_pit,-0.47,117.13,2.89,93.97,8.4,25.03,27.25,23.39,0.76,99.6
2025-02-24,active_pit,-0.47,117.13,0.81,92.29,11.1,25.18,27.88,22.35,0.79,98.88
2025-02-25,active_pit,-0.47,117.13,1.93,90.13,20.1,25.88,29.42,22.83,0.94,91.25
2025-02-26,active_pit,-0.47,117.13,1.77,91.9,18.04,25.54,28.0,23.4,0.76,98.38
2025-02-27,active_pit,-0.47,117.13,0.84,91.41,16.32,25.49,28.45,23.23,0.79,94.73
2025-02-28,active_pit,-0.47,117.13,7.94,91.71,21.21,26.11,29.44,23.41,0.81,77.27
2025-03-01,active_pit,-0.47,117.13,2.54,92.28,10.0,25.46,28.4,23.28,0.6,93.26
2025-03-02,active_pit,-0.47,117.13,0.13,90.46,16.1,25.82,28.94,23.36,0.7,95.79
2025-03-03,active_pit,-0.47,117.13,4.71,88.54,22.51,26.76,30.46,23.42,0.64,79.02
2025-03-04,active_pit,-0.47,117.13,21.12,94.11,19.28,26.34,29.18,24.03,0.64,94.01
2025-03-05,active_pit,-0.47,117.13,6.21,92.82,6.69,26.28,29.19,24.64,0.5,99.29
2025-03-06,active_pit,-0.47,117.13,17.9,92.85,22.01,26.31,29.8,23.56,0.69,95.09
2025-03-07,active_pit,-0.47,117.13,20.27,94.46,5.96,25.66,27.56,23.77,0.49,98.91
2025-03-08,active_pit,-0.47,117.13,4.42,92.41,7.72,25.16,27.62,23.06,0.7,99.66
2025-03-09,active_pit,-0.47,117.13,0.65,90.75,22.52,25.55,28.57,23.1,0.78,92.32
2025-03-10,active_pit,-0.47,117.13,2.2,94.89,20.86,25.37,27.82,23.34,0.66,86.2
2025-03-11,active_pit,-0.47,117.13,3.82,93.91,14.07,26.0,28.39,23.9,0.65,90.29
2025-03-12,active_pit,-0.47,117.13,2.73,93.01,23.47,26.09,28.67,24.27,0.71,78.14
2025-03-13,active_pit,-0.47,117.13,1.03,90.96,8.66,25.91,28.81,23.58,0.9,99.16
2025-03-14,active_pit,-0.47,117.13,0.34,91.72,23.97,25.94,28.84,23.58,0.82,75.69
2025-03-15,active_pit,-0.47,117.13,11.62,92.3,22.58,26.15,29.17,24.08,0.73,78.98
2025-03-16,active_pit,-0.47,117.13,30.83,94.49,16.84,25.25,28.14,23.33,0.66,98.53
2025-03-17,active_pit,-0.47,117.13,5.77,92.07,9.32,25.19,28.52,22.26,0.64,99.43
2025-03-18,active_pit,-0.47,117.13,1.5,88.89,23.29,26.29,29.66,23.47,0.75,75.56
2025-03-19,active_pit,-0.47,117.13,6.37,94.66,20.34,25.96,28.62,23.72,0.77,91.43
2025-03-20,active_pit,-0.47,117.13,10.44,93.35,5.66,25.46,27.43,24.13,0.54,99.17
2025-03-21,active_pit,-0.47,117.13,8.31,94.05,11.24,25.01,27.53,23.39,0.54,98.49
2025-03-22,active_pit,-0.47,117.13,11.4,92.88,14.62,25.5,28.41,23.27,0.63,98.91
2025-03-23,active_pit,-0.47,117.13,5.91,92.78,17.81,25.44,28.32,23.4,0.66,95.89
2025-03-24,active_pit,-0.47,117.13,3.45,90.24,21.71,26.33,29.79,23.39,0.62,87.3
2025-03-25,active_pit,-0.47,117.13,4.95,91.96,12.14,25.86,28.33,24.05,0.66,98.29
2025-03-26,active_pit,-0.47,117.13,2.34,89.39,17.65,26.52,29.65,23.5,0.61,96.78
2025-03-27,active_pit,-0.47,117.13,2.32,87.74,20.97,27.35,29.94,24.7,0.45,74.35
2025-03-28,active_pit,-0.47,117.13,6.14,91.56,23.15,27.11,29.47,24.73,0.71,61.35
2025-03-29,active_pit,-0.47,117.13,7.71,90.87,15.66,26.65,29.19,23.96,0.61,88.57
2025-03-30,active_pit,-0.47,117.13,3.5,90.75,4.88,25.53,29.38,22.4,0.55,99.19
2025-03-31,active_pit,-0.47,117.13,10.35,93.35,23.1,25.76,27.74,24.28,0.67,78.99
2025-04-01,active_pit,-0.47,117.13,9.76,93.52,10.34,25.36,27.32,24.03,0.63,99.24
2025-04-02,active_pit,-0.47,117.13,1.26,92.89,19.92,25.14,27.72,23.4,0.61,90.62
2025-04-03,active_pit,-0.47,117.13,2.45,89.83,18.87,25.91,28.99,23.26,0.56,78.96
2025-04-04,active_pit,-0.47,117.13,12.19,95.62,14.64,25.47,27.6,23.91,0.72,99.54
2025-04-05,active_pit,-0.47,117.13,11.19,88.11,20.74,26.49,30.07,23.12,0.58,94.93
2025-04-06,active_pit,-0.47,117.13,0.57,91.15,13.9,25.85,27.94,24.04,0.7,98.71
2025-04-07,active_pit,-0.47,117.13,0.11,87.71,21.54,26.15,29.44,23.46,0.55,91.95
2025-04-08,active_pit,-0.47,117.13,5.59,89.22,20.99,26.7,30.09,24.03,0.63,80.07
2025-04-09,active_pit,-0.47,117.13,8.19,92.81,12.51,26.1,28.33,24.32,0.55,98.35
2025-04-10,active_pit,-0.47,117.13,1.93,91.0,20.95,26.41,29.35,23.74,0.67,83.53
2025-04-11,active_pit,-0.47,117.13,13.0,95.85,10.69,25.6,27.07,23.87,0.68,98.25
2025-04-12,active_pit,-0.47,117.13,5.16,88.71,22.64,26.39,29.12,24.18,0.56,64.24
2025-04-13,active_pit,-0.47,117.13,5.25,89.38,10.38,26.6,29.8,23.79,0.73,89.77
2025-04-14,active_pit,-0.47,117.13,4.61,92.45,18.36,26.19,28.9,24.06,0.82,82.44
2025-04-15,active_pit,-0.47,117.13,6.02,90.18,11.32,26.23,29.21,23.74,0.64,97.95
2025-04-16,active_pit,-0.47,117.13,2.27,90.69,21.63,26.17,28.73,24.26,0.6,80.81
2025-04-17,active_pit,-0.47,117.13,13.44,93.72,16.72,26.09,28.63,23.93,0.67,93.37
2025-04-18,active_pit,-0.47,117.13,4.31,88.89,17.86,26.73,29.77,23.5,0.86,81.28
2025-04-19,active_pit,-0.47,117.13,0.39,88.19,17.02,26.79,29.83,23.93,0.66,92.0
2025-04-20,active_pit,-0.47,117.13,20.04,91.37,21.81,26.65,29.54,24.26,0.8,73.35
2025-04-21,active_pit,-0.47,117.13,30.75,92.84,13.31,26.01,28.0,24.2,0.68,91.02
2025-04-22,active_pit,-0.47,117.13,0.1,91.84,11.15,26.03,28.69,23.81,0.7,93.13
2025-04-23,active_pit,-0.47,117.13,0.04,89.72,13.05,25.88,28.31,23.96,0.61,99.15
2025-04-24,active_pit,-0.47,117.13,8.0,94.44,15.98,25.23,26.99,23.28,0.73,97.86
2025-04-25,active_pit,-0.47,117.13,20.92,92.68,12.92,25.39,28.22,23.63,0.62,99.34
2025-04-26,active_pit,-0.47,117.13,36.28,94.21,19.77,25.27,28.09,22.88,0.74,86.86
2025-04-27,active_pit,-0.47,117.13,17.06,88.87,20.11,26.35,29.14,23.86,0.48,70.08
2025-04-28,active_pit,-0.47,117.13,3.91,89.01,13.74,26.53,29.56,24.44,0.52,95.48
